Created by Downsizer
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID Name
// 1 - Estero Catemu en Santa Rosa
// 2 - Estero Pocuro en El Sifon
// 3 - Rio Aconcagua en Chacabuquito
// 4 - Rio Aconcagua en Puente Colmo
// 5 - Rio Aconcagua en Rio Blanco
// 6 - Rio Aconcagua en Romeral
// 7 - Rio Aconcagua en San Felipe
// 8 - Rio Blanco en Rio Blanco
// 9 - Rio Colorado en Rio Colorado
// 10 - Rio Putaendo en Resguardo Los Patos
////////////////////////////////////////////////////////////
// Unit: temperature = "fahrenheit " precipitation = in per "day " runoff = ft3 per "sec " elevation = meters
////////////////////////////////////////////////////////////
tmax 0

tmin 0

precip 0

runoff 10

########################################
1990 7 28 0 0 0 49.5 6.4 240.3 166.1 166.1 166.1 45.2 34.6 3.5 -999
1990 7 29 0 0 0 50.5 6.7 188 107.8 107.8 107.8 47 37.1 3.2 -999
1990 7 30 0 0 0 48.8 6.4 263.6 183.1 183.1 183.1 23 33.6 3.5 -999
1990 7 31 0 0 0 47 6.7 246.7 187 187 187 32.2 36 3.2 -999
1990 8 1 0 0 0 45.2 6.7 250.2 186.2 186.2 186.2 27.6 32.5 2.8 -999
1990 8 2 0 0 0 44.9 6.4 245.3 188 188 188 23.3 32.5 3.5 -999
1990 8 3 0 0 0 44.5 6.4 267.2 189.1 189.1 189.1 17.7 32.5 3.5 -999
1990 8 4 0 0 0 44.2 6.4 237.1 224.4 224.4 224.4 18.4 35.3 3.2 -999
1990 8 5 0 0 0 44.5 6 222.6 91.9 91.9 91.9 15.6 31.5 3.2 -999
1990 8 6 0 0 0 45.6 6 237.1 184.1 184.1 184.1 15.6 33.2 3.2 -999
1990 8 7 0 0 0 44.2 6.7 238.6 179.5 179.5 179.5 17.3 30 3.5 -999
1990 8 8 0 0 0 43.5 6.7 238.6 180.6 180.6 180.6 17 28.3 3.5 -999
1990 8 9 0 0 0 43.8 6 270 174.6 174.6 174.6 30 33.2 3.5 -999
1990 8 10 0 0 0 21.2 6 259.4 189.4 189.4 189.4 29.7 35.7 3.5 -999
